"","port_inst_dat.REGION","port_inst_dat.COSTT4_A","value","fact_tuition"
"4540",7,37916,596.534414803476,"$35,400-$50,700"
"4541",5,51561,150.134003623839,"50,800-$65,000"
"4543",5,30399,292.015031196617,"$20,000-$35,400"
"4544",5,31607,391.194457925438,"$20,000-$35,400"
"4555",5,39343,1091.5202566702,"$35,400-$50,700"
"4558",5,23949,1529.04961599075,"$20,000-$35,400"
"4560",5,28558,264.979442645507,"$20,000-$35,400"
"4561",8,14733,732.247167885365,"$4,600-$20,000"
"4564",5,28210,877.386616493716,"$20,000-$35,400"
"4566",3,11800,134.425766819576,"$4,600-$20,000"
"4570",5,14173,194.433731013227,"$4,600-$20,000"
"4571",8,46058,400.11990535025,"$35,400-$50,700"
"4573",2,24382,920.763084003868,"$20,000-$35,400"
"4574",9,7457,719.396041932276,"$4,600-$20,000"
"4575",5,38320,43.145732193363,"$35,400-$50,700"
"4579",4,24015,1203.0961548824,"$20,000-$35,400"
"4580",2,20943,526.881432628539,"$20,000-$35,400"
"4581",2,31997,861.904027601891,"$20,000-$35,400"
"4582",5,10615,563.413296929543,"$4,600-$20,000"
"4585",8,16654,996.655816304973,"$4,600-$20,000"
"4589",7,31479,351.733920910014,"$20,000-$35,400"
"4591",7,30590,222.94763444829,"$20,000-$35,400"
"4593",8,28509,465.801715496461,"$20,000-$35,400"
"4595",5,10124,1223.06130051729,"$4,600-$20,000"
"4599",5,17382,818.844799403274,"$4,600-$20,000"
"4611",5,41137,626.899403979155,"$35,400-$50,700"
"4618",5,29302,372.778551486436,"$20,000-$35,400"
"4619",8,21403,328.851653614215,"$20,000-$35,400"
"4634",2,32540,1691.35195125581,"$20,000-$35,400"
"4638",8,18096,1246.06247124242,"$4,600-$20,000"
"4639",3,26791,650.145690623759,"$20,000-$35,400"
"4642",3,24205,56.0394506551644,"$20,000-$35,400"
"4646",2,26508,326.137304563696,"$20,000-$35,400"
"4648",5,25041,31.9901215098594,"$20,000-$35,400"
"4650",5,18866,381.328456467671,"$4,600-$20,000"
"4651",5,17550,239.219161216145,"$4,600-$20,000"
"4652",9,10720,7.99681761132865,"$4,600-$20,000"
"4656",5,16874,744.372903129317,"$4,600-$20,000"
"4660",8,53847,2095.59071794715,"50,800-$65,000"
"4669",5,32050,1179.10312715248,"$20,000-$35,400"
"4673",5,27651,652.805178399781,"$20,000-$35,400"
"4674",2,12500,739.539258284613,"$4,600-$20,000"
"4677",3,31998,100.593911203852,"$20,000-$35,400"
"4679",6,25478,1282.66440886694,"$20,000-$35,400"
"4680",5,31264,368.289836653346,"$20,000-$35,400"
"4687",8,19200,592.449691202909,"$4,600-$20,000"
"4689",5,29158,143.77945021186,"$20,000-$35,400"
"4698",3,33889,1392.17659955375,"$20,000-$35,400"
"4699",3,29778,681.537152277291,"$20,000-$35,400"
"4704",5,25041,530.476343014879,"$20,000-$35,400"
"4707",3,24190,924.355363819085,"$20,000-$35,400"
"4718",5,15597,128.791465618186,"$4,600-$20,000"
"4742",5,35733,1178.98784225683,"$35,400-$50,700"
"4743",2,29886,34.5115394395486,"$20,000-$35,400"
"4744",2,20107,138.852166195465,"$20,000-$35,400"
"4745",2,18000,743.688037826605,"$4,600-$20,000"
"4755",6,23984,16.1645512671321,"$20,000-$35,400"
"4761",9,13793,798.387602697157,"$4,600-$20,000"
"4762",3,24633,52.8690712767139,"$20,000-$35,400"
"4763",6,42369,880.516850469176,"$35,400-$50,700"
"4764",6,26962,716.692483152928,"$20,000-$35,400"
"4765",5,27673,8.90900322820449,"$20,000-$35,400"
"4771",9,8950,251.45930696969,"$4,600-$20,000"
"4772",5,31058,610.450225873342,"$20,000-$35,400"
"4773",3,25950,1939.06704288729,"$20,000-$35,400"
"4778",5,25041,780.209934244671,"$20,000-$35,400"
"4783",2,58268,13.012209621328,"50,800-$65,000"
"4784",3,32437,1142.20563707674,"$20,000-$35,400"
"4785",3,27089,190.102552017308,"$20,000-$35,400"
"4786",6,38273,1181.90207250233,"$35,400-$50,700"
"4787",5,26961,40.7704876301854,"$20,000-$35,400"
"4793",4,31371,86.3370494305282,"$20,000-$35,400"
"4805",6,17824,151.875793410467,"$4,600-$20,000"
"4808",5,22042,1093.67772134011,"$20,000-$35,400"
"4826",7,12444,580.063433138167,"$4,600-$20,000"
"4834",2,29086,808.086621519876,"$20,000-$35,400"
"4844",5,31793,726.536118592515,"$20,000-$35,400"
"4846",8,10948,511.392075065242,"$4,600-$20,000"
"4847",3,35905,3176.68803528982,"$35,400-$50,700"
"4848",5,27452,1769.57745530371,"$20,000-$35,400"
"4849",8,34482,197.377232102691,"$20,000-$35,400"
"4854",8,47263,737.297273653659,"$35,400-$50,700"
"4868",6,13010,503.485781653057,"$4,600-$20,000"
"4881",7,30672,1.80983670672931,"$20,000-$35,400"
"4882",5,29880,399.707087161094,"$20,000-$35,400"
"4883",5,24417,2142.23004921652,"$20,000-$35,400"
"4891",5,25041,251.743835827608,"$20,000-$35,400"
"4896",4,26023,1293.11560731117,"$20,000-$35,400"
"4898",5,24670,1711.12774986738,"$20,000-$35,400"
"4904",5,33299,589.871097147962,"$20,000-$35,400"
"4907",3,19320,717.033085611551,"$4,600-$20,000"
"4919",5,14220,377.694674782019,"$4,600-$20,000"
"4920",5,25874,60.9541694711684,"$20,000-$35,400"
"4926",8,23170,1222.69233156782,"$20,000-$35,400"
"4955",8,31129,764.186969327237,"$20,000-$35,400"
"4966",5,11220,495.670737820418,"$4,600-$20,000"
"4971",8,37981,154.704742411585,"$35,400-$50,700"
"4972",8,46923,407.676017584426,"$35,400-$50,700"
"4977",5,35220,1742.41105401393,"$20,000-$35,400"
"4978",3,32929,704.540677974655,"$20,000-$35,400"
"4985",5,25041,829.483227967892,"$20,000-$35,400"
"4986",5,25041,337.809619046774,"$20,000-$35,400"
"4988",5,25041,860.032956109196,"$20,000-$35,400"
"4989",6,25041,1305.02974206617,"$20,000-$35,400"
"4990",6,35939,870.587600893097,"$35,400-$50,700"
"5003",5,26133,92.0308464868871,"$20,000-$35,400"
"5004",5,32184,540.53116340878,"$20,000-$35,400"
"5009",5,23192,1749.79138885731,"$20,000-$35,400"
"5015",3,26967,758.961470474274,"$20,000-$35,400"
"5025",8,28858,760.039921120357,"$20,000-$35,400"
"5029",3,29623,1088.99401600778,"$20,000-$35,400"
"5030",3,30873,1420.9432958731,"$20,000-$35,400"
"5031",6,20399,1678.47693813484,"$20,000-$35,400"
"5035",2,25041,1354.46686559069,"$20,000-$35,400"
"5037",5,28491,763.134606166761,"$20,000-$35,400"
"5048",1,25973,888.908138202603,"$20,000-$35,400"
"5050",2,31240,796.751951520044,"$20,000-$35,400"
"5051",8,11315,786.923086410084,"$4,600-$20,000"
"5052",8,12201,40.3971902048436,"$4,600-$20,000"
"5053",3,45874,1948.29466676693,"$35,400-$50,700"
"5058",9,12312,785.25178414468,"$4,600-$20,000"
"5061",8,41938,993.094109905716,"$35,400-$50,700"
"5068",5,34644,916.032432172982,"$20,000-$35,400"
"5075",2,26990,422.458603154676,"$20,000-$35,400"
"5076",6,19546,289.278910167338,"$4,600-$20,000"
"5077",5,21823,656.994341626379,"$20,000-$35,400"
"5082",8,56858,606.176865207085,"50,800-$65,000"
"5092",3,12288,403.081019649872,"$4,600-$20,000"
"5104",5,17237,124.914617718782,"$4,600-$20,000"
"5119",5,19330,874.806978965075,"$4,600-$20,000"
"5122",6,23122,1269.37335156257,"$20,000-$35,400"
"5136",7,25737,1237.50118870309,"$20,000-$35,400"
"5148",8,45444,1524.57117524685,"$35,400-$50,700"
"5149",1,20297,112.463893196472,"$20,000-$35,400"
"5150",6,47357,662.693026800157,"$35,400-$50,700"
"5151",4,32412,4.42962812722645,"$20,000-$35,400"
"5152",6,35369,101.838412161183,"$20,000-$35,400"
"5166",9,10468,172.239956953365,"$4,600-$20,000"
"5175",8,27477,190.295539093491,"$20,000-$35,400"
"5182",5,28239,23.9362040107234,"$20,000-$35,400"
"5189",5,18282,934.780496718024,"$4,600-$20,000"
"5195",5,26984,532.976692363016,"$20,000-$35,400"
"5200",2,13327,487.350584438827,"$4,600-$20,000"
"5202",6,22496,200.92122844069,"$20,000-$35,400"
"5209",5,27089,1419.02453401452,"$20,000-$35,400"
"5210",3,34541,619.836164133674,"$20,000-$35,400"
"5211",6,18263,311.100730317584,"$4,600-$20,000"
"5224",2,22600,2002.15133032394,"$20,000-$35,400"
"5228",2,16750,1054.16370473087,"$4,600-$20,000"
"5230",2,17445,583.57998847435,"$4,600-$20,000"
"5249",7,17762,2631.10059979314,"$4,600-$20,000"
"5253",6,33851,189.523489672738,"$20,000-$35,400"
"5269",6,30887,801.793710935453,"$20,000-$35,400"
"5270",2,20281,383.895569635753,"$20,000-$35,400"
"5274",8,34239,432.867542348372,"$20,000-$35,400"
"5281",5,28148,1965.06825980326,"$20,000-$35,400"
"5282",4,24132,1392.33262821395,"$20,000-$35,400"
"5285",8,21634,481.700517395387,"$20,000-$35,400"
"5297",6,19453,251.628124086314,"$4,600-$20,000"
"5299",7,28094,460.027480061628,"$20,000-$35,400"
"5305",8,18621,1192.34064555374,"$4,600-$20,000"
"5312",5,26192,487.429683586367,"$20,000-$35,400"
"5315",2,27600,1838.82838489118,"$20,000-$35,400"
"5328",2,19300,67.0805483482008,"$4,600-$20,000"
"5330",2,18925,327.86564414682,"$4,600-$20,000"
"5354",5,22681,71.0820150402811,"$20,000-$35,400"
"5355",5,15986,1505.21217617566,"$4,600-$20,000"
"5358",8,32000,756.908277275052,"$20,000-$35,400"
"5361",3,19253,316.867184343238,"$4,600-$20,000"
"5363",8,26449,952.226804198688,"$20,000-$35,400"
"5365",2,35936,166.714192107308,"$35,400-$50,700"
"5366",6,39712,1281.49552926137,"$35,400-$50,700"
"5367",8,35990,2064.24360943333,"$35,400-$50,700"
"5368",7,39808,491.882373993774,"$35,400-$50,700"
"5369",5,35910,1256.88896819044,"$35,400-$50,700"
"5370",5,36313,565.783778373064,"$35,400-$50,700"
"5371",3,35990,1190.18318310356,"$35,400-$50,700"
"5374",2,32842,468.492747080133,"$20,000-$35,400"
"5376",3,34548,651.642319649425,"$20,000-$35,400"
"5377",2,40192,164.280783735443,"$35,400-$50,700"
"5379",6,37588,494.165094934902,"$35,400-$50,700"
"5381",5,17196,1132.81799538142,"$4,600-$20,000"
"5382",5,14704,593.748668533031,"$4,600-$20,000"
"5384",5,19911,1150.73280842083,"$4,600-$20,000"
"5387",6,29876,701.482687006165,"$20,000-$35,400"
"5389",3,50205,25.744131201274,"$35,400-$50,700"
"5390",6,13809,1061.31328545229,"$4,600-$20,000"
"5391",5,9092,398.281055026347,"$4,600-$20,000"
"5395",5,13399,80.6199561292527,"$4,600-$20,000"
"5409",3,35331,492.812651808924,"$20,000-$35,400"
"5413",5,16772,1087.30763187837,"$4,600-$20,000"
"5414",3,46608,830.987658302626,"$35,400-$50,700"
"5420",5,23242,689.009024890569,"$20,000-$35,400"
"5459",5,17461,1436.81211915223,"$4,600-$20,000"
"5461",6,18698,1100.68910228492,"$4,600-$20,000"
"5465",9,13928,418.565984645401,"$4,600-$20,000"
"5468",2,15850,1254.9470075556,"$4,600-$20,000"
"5470",6,16966,185.413294263071,"$4,600-$20,000"
"5472",5,11789,387.057584550859,"$4,600-$20,000"
"5477",5,14710,1632.98799089147,"$4,600-$20,000"
"5481",5,34899,1394.09141651399,"$20,000-$35,400"
"5490",5,10330,193.305992709882,"$4,600-$20,000"
"5495",8,17799,1686.89425140384,"$4,600-$20,000"
"5501",5,32053,519.869924341823,"$20,000-$35,400"
"5503",5,25530,63.7999842628466,"$20,000-$35,400"
"5510",2,15850,1462.59553255792,"$4,600-$20,000"
"5512",2,18923,571.329407649178,"$4,600-$20,000"
"5516",8,39943,599.542684383655,"$35,400-$50,700"
"5520",2,21000,478.024832946374,"$20,000-$35,400"
"5522",5,14005,425.802007117153,"$4,600-$20,000"
"5524",3,26690,1398.94559290769,"$20,000-$35,400"
"5525",4,28268,466.513488717396,"$20,000-$35,400"
"5528",5,24955,455.663151656161,"$20,000-$35,400"
"5534",2,23725,1100.64676536912,"$20,000-$35,400"
"5538",8,26343,705.78351481307,"$20,000-$35,400"
"5543",8,29370,431.900844616842,"$20,000-$35,400"
"5545",9,10154,1930.36111866296,"$4,600-$20,000"
"5546",5,13544,278.231174788314,"$4,600-$20,000"
"5556",5,24858,651.67216317361,"$20,000-$35,400"
"5561",5,46899,1130.11395854115,"$35,400-$50,700"
"5562",8,41902,238.800763247733,"$35,400-$50,700"
"5564",2,34086,1431.44109110477,"$20,000-$35,400"
"5565",8,56932,1151.80099372975,"50,800-$65,000"
"5571",5,72884,58.7036710201898,"$66,200-$81,530"
"5573",5,8524,628.571100113785,"$4,600-$20,000"
"5575",3,26904,75.0707954059981,"$20,000-$35,400"
"5576",5,25373,3068.3694957727,"$20,000-$35,400"
"5577",6,18182,608.917899858263,"$4,600-$20,000"
"5579",8,33236,1513.40537399115,"$20,000-$35,400"
"5592",1,32057,729.673151322447,"$20,000-$35,400"
"5596",8,26210,47.3600631719619,"$20,000-$35,400"
"5599",5,30193,964.763598475746,"$20,000-$35,400"
"5607",3,53703,596.524688685798,"50,800-$65,000"
"5621",5,27918,2007.72880021469,"$20,000-$35,400"
"5622",6,21425,1080.02430512093,"$20,000-$35,400"
"5623",2,24862,877.837470996365,"$20,000-$35,400"
"5638",2,18330,484.780503719208,"$4,600-$20,000"
"5639",2,19300,201.244095814269,"$4,600-$20,000"
"5641",2,14900,1240.90629861888,"$4,600-$20,000"
"5649",8,44284,1317.2873992663,"$35,400-$50,700"
"5656",3,24009,751.847090607188,"$20,000-$35,400"
"5657",6,10612,988.483989107593,"$4,600-$20,000"
"5660",8,41488,182.343159709837,"$35,400-$50,700"
"5678",8,11061,151.325188735951,"$4,600-$20,000"
"5681",9,13803,704.964651224415,"$4,600-$20,000"
"5685",8,27386,754.084767976581,"$20,000-$35,400"
"5687",3,13530,31.5877323625209,"$4,600-$20,000"
"5691",5,26935,1559.29757502312,"$20,000-$35,400"
"5693",8,14835,1062.35836279514,"$4,600-$20,000"
"5694",5,31339,1094.73594152224,"$20,000-$35,400"
"5695",8,8118,804.181733001548,"$4,600-$20,000"
"5696",8,23550,1030.91980171683,"$20,000-$35,400"
"5701",8,31837,497.003740948199,"$20,000-$35,400"
"5706",4,28724,741.433712708555,"$20,000-$35,400"
"5713",2,26238,850.733470357721,"$20,000-$35,400"
"5714",8,42659,1737.14860474536,"$35,400-$50,700"
"5717",2,15150,109.865833907546,"$4,600-$20,000"
"5720",2,23420,198.492260440469,"$20,000-$35,400"
"5734",2,18626,1201.42670675864,"$4,600-$20,000"
"5735",2,16850,339.715661508408,"$4,600-$20,000"
"5747",3,15347,1090.84889665049,"$4,600-$20,000"
"5752",8,32136,198.686061236986,"$20,000-$35,400"
"5755",5,33249,1153.36750601841,"$20,000-$35,400"
"5756",2,20917,1412.59345283013,"$20,000-$35,400"
"5770",3,21310,113.244096634972,"$20,000-$35,400"
"5773",2,15201,1268.20720878459,"$4,600-$20,000"
"5777",3,14016,427.440062002125,"$4,600-$20,000"
"5781",5,53304,1121.41353385479,"50,800-$65,000"
"5784",2,15300,1559.67395188631,"$4,600-$20,000"
"5785",2,18577,360.054071032297,"$4,600-$20,000"
"5786",2,29352,1189.90416907196,"$20,000-$35,400"
"5787",2,14450,173.169426338046,"$4,600-$20,000"
"5794",2,14850,925.695540584049,"$4,600-$20,000"
"5799",2,27990,332.329565425505,"$20,000-$35,400"
"5804",2,23009,1497.55344453369,"$20,000-$35,400"
"5807",4,12616,144.110693607161,"$4,600-$20,000"
"5813",2,14800,782.585586827049,"$4,600-$20,000"
"5823",5,18639,70.222723725867,"$4,600-$20,000"
"5837",9,14270,183.408926612868,"$4,600-$20,000"
"5846",5,33299,915.063416179559,"$20,000-$35,400"
"5847",4,18678,1456.89653118685,"$4,600-$20,000"
"5850",3,22887,1107.26829559144,"$20,000-$35,400"
"5857",8,30288,89.1496922888967,"$20,000-$35,400"
"5868",2,14550,414.4244029215,"$4,600-$20,000"
"5869",2,25500,186.347475594498,"$20,000-$35,400"
"5873",2,14100,254.620118780871,"$4,600-$20,000"
"5879",2,14450,185.257546001557,"$4,600-$20,000"
"5880",2,19000,445.875082372558,"$4,600-$20,000"
"5881",5,19640,359.934245889815,"$4,600-$20,000"
"5888",2,18708,58.0308056108587,"$4,600-$20,000"
"5890",2,40317,156.786632524534,"$35,400-$50,700"
"5891",1,20562,285.924873025701,"$20,000-$35,400"
"5901",6,35923,814.335399014598,"$35,400-$50,700"
"5905",9,11863,1657.21070446728,"$4,600-$20,000"
"5906",9,16292,1482.50250245808,"$4,600-$20,000"
"5908",5,28922,976.102203954567,"$20,000-$35,400"
"5909",2,16915,71.2978370657221,"$4,600-$20,000"
"5917",6,13812,682.507676018289,"$4,600-$20,000"
"5920",4,12916,1692.89451030366,"$4,600-$20,000"
"5925",2,22682,51.0126642786091,"$20,000-$35,400"
"5927",2,19724,1100.58913735276,"$4,600-$20,000"
"5928",5,28297,683.899137713863,"$20,000-$35,400"
"5929",9,21430,1473.56961092146,"$20,000-$35,400"
"5930",2,29311,853.068322455435,"$20,000-$35,400"
"5931",3,25238,757.982946545439,"$20,000-$35,400"
"5937",7,21850,788.411242470476,"$20,000-$35,400"
"5940",2,28586,1540.89502815317,"$20,000-$35,400"
"5942",8,19950,665.798050083843,"$4,600-$20,000"
"5945",3,32850,1783.19621083824,"$20,000-$35,400"
"5955",4,13810,1753.66157102924,"$4,600-$20,000"
"5961",6,16608,1179.68654918479,"$4,600-$20,000"
"5970",2,17337,1111.91854898347,"$4,600-$20,000"
"5972",5,33089,192.1427913811,"$20,000-$35,400"
"5973",5,38323,428.263509667702,"$35,400-$50,700"
"5974",6,33089,664.016866023556,"$20,000-$35,400"
"5975",6,35566,110.944962292261,"$35,400-$50,700"
"5978",2,34174,374.546317273925,"$20,000-$35,400"
"5981",3,35095,620.371277554637,"$20,000-$35,400"
"5993",8,26286,1020.00134684927,"$20,000-$35,400"
"5994",2,31040,51.0402369716592,"$20,000-$35,400"
"5995",7,29383,1211.68487033316,"$20,000-$35,400"
"5997",7,27642,447.386667080468,"$20,000-$35,400"
"5999",8,9754,929.830219713195,"$4,600-$20,000"
"6027",5,27799,1828.06111809324,"$20,000-$35,400"
"6039",7,38403,560.822016066251,"$35,400-$50,700"
"6040",6,28608,283.26605845562,"$20,000-$35,400"
