"","UNITID","OPEID6","INSTNM","CONTROL","MAIN","CIPCODE","CIPDESC","CREDLEV","CREDDESC","IPEDSCOUNT1","IPEDSCOUNT2","DEBT_ALL_STGP_ANY_N","DEBT_ALL_STGP_ANY_MEAN","DEBT_ALL_STGP_ANY_MDN","DEBT_ALL_STGP_EVAL_N","DEBT_ALL_STGP_EVAL_MEAN","DEBT_ALL_STGP_EVAL_MDN","DEBT_ALL_PP_ANY_N","DEBT_ALL_PP_ANY_MEAN","DEBT_ALL_PP_ANY_MDN","DEBT_ALL_PP_EVAL_N","DEBT_ALL_PP_EVAL_MEAN","DEBT_ALL_PP_EVAL_MDN","DEBT_MALE_STGP_ANY_N","DEBT_MALE_STGP_ANY_MEAN","DEBT_MALE_STGP_ANY_MDN","DEBT_MALE_STGP_EVAL_N","DEBT_MALE_STGP_EVAL_MEAN","DEBT_MALE_STGP_EVAL_MDN","DEBT_MALE_PP_ANY_N","DEBT_MALE_PP_ANY_MEAN","DEBT_MALE_PP_ANY_MDN","DEBT_MALE_PP_EVAL_N","DEBT_MALE_PP_EVAL_MEAN","DEBT_MALE_PP_EVAL_MDN","DEBT_NOTMALE_STGP_ANY_N","DEBT_NOTMALE_STGP_ANY_MEAN","DEBT_NOTMALE_STGP_ANY_MDN","DEBT_NOTMALE_STGP_EVAL_N","DEBT_NOTMALE_STGP_EVAL_MEAN","DEBT_NOTMALE_STGP_EVAL_MDN","DEBT_NOTMALE_PP_ANY_N","DEBT_NOTMALE_PP_ANY_MEAN","DEBT_NOTMALE_PP_ANY_MDN","DEBT_NOTMALE_PP_EVAL_N","DEBT_NOTMALE_PP_EVAL_MEAN","DEBT_NOTMALE_PP_EVAL_MDN","DEBT_PELL_STGP_ANY_N","DEBT_PELL_STGP_ANY_MEAN","DEBT_PELL_STGP_ANY_MDN","DEBT_PELL_STGP_EVAL_N","DEBT_PELL_STGP_EVAL_MEAN","DEBT_PELL_STGP_EVAL_MDN","DEBT_PELL_PP_ANY_N","DEBT_PELL_PP_ANY_MEAN","DEBT_PELL_PP_ANY_MDN","DEBT_PELL_PP_EVAL_N","DEBT_PELL_PP_EVAL_MEAN","DEBT_PELL_PP_EVAL_MDN","DEBT_NOPELL_STGP_ANY_N","DEBT_NOPELL_STGP_ANY_MEAN","DEBT_NOPELL_STGP_ANY_MDN","DEBT_NOPELL_STGP_EVAL_N","DEBT_NOPELL_STGP_EVAL_MEAN","DEBT_NOPELL_STGP_EVAL_MDN","DEBT_NOPELL_PP_ANY_N","DEBT_NOPELL_PP_ANY_MEAN","DEBT_NOPELL_PP_ANY_MDN","DEBT_NOPELL_PP_EVAL_N","DEBT_NOPELL_PP_EVAL_MEAN","DEBT_NOPELL_PP_EVAL_MDN","DEBT_ALL_PP_ANY_MDN10YRPAY","DEBT_ALL_PP_EVAL_MDN10YRPAY","DEBT_ALL_STGP_ANY_MDN10YRPAY","DEBT_ALL_STGP_EVAL_MDN10YRPAY","EARN_COUNT_NWNE_HI_1YR","EARN_CNTOVER150_HI_1YR","EARN_COUNT_WNE_HI_1YR","EARN_MDN_HI_1YR","EARN_COUNT_NWNE_HI_2YR","EARN_CNTOVER150_HI_2YR","EARN_COUNT_WNE_HI_2YR","EARN_MDN_HI_2YR","BBRR2_FED_COMP_N","BBRR2_FED_COMP_DFLT","BBRR2_FED_COMP_DLNQ","BBRR2_FED_COMP_FBR","BBRR2_FED_COMP_DFR","BBRR2_FED_COMP_NOPROG","BBRR2_FED_COMP_MAKEPROG","BBRR2_FED_COMP_PAIDINFULL","BBRR2_FED_COMP_DISCHARGE","BBRR3_FED_COMP_N","BBRR3_FED_COMP_DFLT","BBRR3_FED_COMP_DLNQ","BBRR3_FED_COMP_FBR","BBRR3_FED_COMP_DFR","BBRR3_FED_COMP_NOPROG","BBRR3_FED_COMP_MAKEPROG","BBRR3_FED_COMP_PAIDINFULL","BBRR3_FED_COMP_DISCHARGE","EARN_COUNT_PELL_WNE_1YR","EARN_PELL_WNE_MDN_1YR","EARN_COUNT_NOPELL_WNE_1YR","EARN_NOPELL_WNE_MDN_1YR","EARN_COUNT_MALE_WNE_1YR","EARN_MALE_WNE_MDN_1YR","EARN_COUNT_NOMALE_WNE_1YR","EARN_NOMALE_WNE_MDN_1YR","EARN_COUNT_NE_3YR","EARN_NE_MDN_3YR","EARN_COUNT_WNE_3YR","EARN_CNTOVER150_3YR","EARN_COUNT_PELL_NE_3YR","EARN_PELL_NE_MDN_3YR","EARN_COUNT_NOPELL_NE_3YR","EARN_NOPELL_NE_MDN_3YR","EARN_COUNT_MALE_NE_3YR","EARN_MALE_NE_MDN_3YR","EARN_COUNT_NOMALE_NE_3YR","EARN_NOMALE_NE_MDN_3YR","EARN_COUNT_NWNE_1YR","EARN_COUNT_WNE_1YR","EARN_MDN_1YR","EARN_GT_THRESHOLD_1YR","EARN_COUNT_HIGH_CRED_1YR","EARN_IN_STATE_1YR","EARN_COUNT_NWNE_4YR","EARN_COUNT_WNE_4YR","EARN_MDN_4YR","EARN_GT_THRESHOLD_4YR","EARN_COUNT_PELL_WNE_4YR","EARN_PELL_WNE_MDN_4YR","EARN_COUNT_NOPELL_WNE_4YR","EARN_NOPELL_WNE_MDN_4YR","EARN_COUNT_MALE_WNE_4YR","EARN_COUNT_NOMALE_WNE_4YR","EARN_COUNT_HIGH_CRED_4YR","EARN_IN_STATE_4YR","BBRR1_FED_COMP_N","BBRR1_FED_COMP_DFLT","BBRR1_FED_COMP_DLNQ","BBRR1_FED_COMP_FBR","BBRR1_FED_COMP_DFR","BBRR1_FED_COMP_NOPROG","BBRR1_FED_COMP_MAKEPROG","BBRR1_FED_COMP_PAIDINFULL","BBRR1_FED_COMP_DISCHARGE","BBRR4_FED_COMP_N","BBRR4_FED_COMP_DFLT","BBRR4_FED_COMP_DLNQ","BBRR4_FED_COMP_FBR","BBRR4_FED_COMP_DFR","BBRR4_FED_COMP_NOPROG","BBRR4_FED_COMP_MAKEPROG","BBRR4_FED_COMP_PAIDINFULL","BBRR4_FED_COMP_DISCHARGE","DISTANCE","Gender","Earnings"
"350","203517","003051","Kent State University at Kent","Public",1,"5138","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,"Master's Degree","156","173","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","175","38535","37500","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","25","41376","45375","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","150","38061","36706","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","104","40517","39337","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","71","35631","35728","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","427","2","197","202","87715","1","160","161","89685","136","<=0.10","<=0.10","0.10 - 0.19","<=0.10","0.40 - 0.49","0.20 - 0.29","0.10 - 0.19","<=0.10","117","<=0.10","<=0.10","0.10 - 0.19","<=0.10","0.40 - 0.49","0.20 - 0.29","<=0.10","<=0.10","121","92309","95","88520","28","109722","188","87876","164","100554","159","158","86","101142","77","100419","23","110263","140","98488","3","216","90247","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","4","152","105388","PrivacySuppressed","78","106302","74","104095","21","130","PrivacySuppressed","144","143","<=0.10","<=0.10","0.50 - 0.59","<=0.10","0.30 - 0.39","<=0.10","<=0.10","<=0.10","118","<=0.10","<=0.10","0.50 - 0.59","<=0.10","0.10 - 0.19","0.10 - 0.19","<=0.10","<=0.10",2,"EARN_MALE_WNE_MDN_4YR",114334
"351","204857","003100","Ohio University-Main Campus","Public",1,"5107","Health and Medical Administrative Services.",5,"Master's Degree","225","213","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","258","33130","37230","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","74","32745","33780","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","184","33284","39111","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","150","35008","39881","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","108","30521","31186","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","423","3","294","301","90050","5","230","237","87051","244","<=0.05","<=0.05","0.25 - 0.29","<=0.05","0.30 - 0.34","0.20 - 0.24","0.10 - 0.14","<=0.05","229","<=0.05","<=0.05","0.25 - 0.29","<=0.05","0.25 - 0.29","0.25 - 0.29","0.15 - 0.19","<=0.05","147","83278","160","98857","79","94981","228","87172","236","94807","230","221","105","93342","131","95037","76","100458","160","92862","5","307","89918","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","10","225","104610","PrivacySuppressed","101","104371","124","109834","72","152","PrivacySuppressed","64","245","<=0.05","<=0.05","0.55 - 0.59","<=0.05","0.20 - 0.24","0.05 - 0.09","0.10 - 0.14","<=0.05","229","<=0.05","<=0.05","0.50 - 0.54","<=0.05","0.10 - 0.14","0.10 - 0.14","0.20 - 0.24","<=0.05",2,"EARN_MALE_WNE_MDN_4YR",111993
"352","204857","003100","Ohio University-Main Campus","Public",1,"5138","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,"Master's Degree","121","93","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","165","40463","41000","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","22","39708","40574","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","143","40579","41114","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","115","42347","43352","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","50","36129","38869","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","466","0","178","186","90459","2","262","263","97959","143","<=0.10","<=0.10","0.20 - 0.29","<=0.10","0.30 - 0.39","0.20 - 0.29","<=0.10","<=0.10","192","<=0.10","<=0.10","0.20 - 0.29","<=0.10","0.30 - 0.39","0.10 - 0.19","0.10 - 0.19","<=0.10","126","97787","68","91331","22","110154","172","94613","255","101078","255","253","137","101535","118","100730","27","118438","228","100620","2","194","96390","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","3","257","110761","PrivacySuppressed","137","107885","119","112514","25","232","PrivacySuppressed","191","172","<=0.10","<=0.10","0.60 - 0.69","<=0.10","0.10 - 0.19","<=0.10","<=0.10","<=0.10","192","<=0.10","<=0.10","0.40 - 0.49","<=0.10","0.10 - 0.19","0.10 - 0.19","0.10 - 0.19","<=0.10",2,"EARN_MALE_WNE_MDN_4YR",124512
"353","204857","003100","Ohio University-Main Campus","Public",1,"5202","Business Administration, Management and Operations.",5,"Master's Degree","321","259","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","359","37947","40750","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","202","37774","40325","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","157","38169","41000","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","179","40642","41000","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","180","35267","36408","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","464","6","411","419","90017","5","295","305","90283","357","<=0.05","<=0.05","0.20 - 0.24","<=0.05","0.35 - 0.39","0.20 - 0.24","0.10 - 0.14","<=0.05","295","<=0.05","<=0.05","0.20 - 0.24","<=0.05","0.30 - 0.34","0.25 - 0.29","0.15 - 0.19","<=0.05","216","88184","237","98208","260","96168","193","91463","340","94522","299","293","144","94133","196","94846","215","100250","125","84816","6","453","94274","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","11","328","108396","PrivacySuppressed","140","105183","188","110867","208","120","36","159","343","<=0.05","<=0.05","0.55 - 0.59","<=0.05","0.20 - 0.24","0.10 - 0.14","0.05 - 0.09","<=0.05","295","<=0.05","<=0.05","0.50 - 0.54","<=0.05","0.05 - 0.09","0.10 - 0.14","0.20 - 0.24","<=0.05",2,"EARN_MALE_WNE_MDN_4YR",111372
"354","209612","003212","Pacific University","Private, nonprofit",1,"5117","Optometry.",6,"Doctoral Degree","NULL","NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","202456","205643","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","200840","204441","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","203391","206612","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","213694","219745","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","194700","193862","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","2339","2","119","121","89820","2","112","113","97452","113","<=0.10","<=0.10","<=0.10","<=0.10","0.40 - 0.49","0.20 - 0.29","0.20 - 0.29","<=0.10","115","<=0.10","<=0.10","<=0.10","<=0.10","0.30 - 0.39","0.20 - 0.29","0.30 - 0.39","<=0.10","46","86175","69","100800","48","86027","67","99047","114","109879","113","111","PrivacySuppressed","PrivacySuppressed","75","111128","50","111531","64","109839","2","115","98353","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","1","113","113429","PrivacySuppressed","38","106755","75","114065","49","62","PrivacySuppressed","19","112","<=0.10","<=0.10","0.30 - 0.39","<=0.10","0.30 - 0.39","<=0.10","0.20 - 0.29","<=0.10","115","<=0.10","<=0.10","0.20 - 0.29","<=0.10","0.20 - 0.29","0.10 - 0.19","0.40 - 0.49","<=0.10",0,"EARN_MALE_WNE_MDN_4YR",121670
"355","209807","003216","Portland State University","Public",1,"5202","Business Administration, Management and Operations.",5,"Master's Degree","84","112","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","71","38294","39595","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","43","38259","36667","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","28","38348","39692","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","31","36726","39595","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","40","39510","38228","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","450","8","90","97","84403","0","79","82","86867","76","<=0.20","<=0.20","<=0.20","<=0.20","0.40 - 0.59","0.20 - 0.39","<=0.20","<=0.20","74","<=0.20","<=0.20","<=0.20","<=0.20","0.20 - 0.39","<=0.20","0.20 - 0.39","<=0.20","36","76466","60","85109","43","94648","53","73921","81","95669","79","74","39","104908","43","94959","54","107039","27","85665","5","96","84550","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","1","78","115051","PrivacySuppressed","37","118295","41","110483","52","26","PrivacySuppressed","55","74","<=0.20","<=0.20","0.20 - 0.39","<=0.20","0.20 - 0.39","<=0.20","<=0.20","<=0.20","74","<=0.20","<=0.20","0.40 - 0.59","<=0.20","<=0.20","<=0.20","0.20 - 0.39","<=0.20",1,"EARN_MALE_WNE_MDN_4YR",116679
"356","210739","003986","DeSales University","Private, nonprofit",1,"5109","Allied Health Diagnostic, Intervention, and Treatment Professions.",5,"Master's Degree","77","78","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","110","67860","61500","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","22","71175","61500","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","88","67031","61500","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","33","77624","69388","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","77","63675","61500","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","700","1","112","112","106682","0","66","67","104510","103","<=0.10","<=0.10","<=0.10","<=0.10","0.20 - 0.29","0.40 - 0.49","0.20 - 0.29","<=0.10","93","<=0.20","<=0.20","<=0.20","<=0.20","<=0.20","0.40 - 0.59","0.20 - 0.39","<=0.20","27","113547","84","114083","29","118513","83","109380","66","109514","65","65","16","115425","49","107842","20","115216","46","108420","0","111","113291","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","0","67","121501","PrivacySuppressed","16","120266","51","123234","20","46","PrivacySuppressed","34","110","<=0.10","<=0.10","0.40 - 0.49","<=0.10","0.10 - 0.19","0.10 - 0.19","0.10 - 0.19","<=0.10","94","<=0.20","<=0.20","0.20 - 0.39","<=0.20","<=0.20","0.20 - 0.39","0.40 - 0.59","<=0.20",1,"EARN_MALE_WNE_MDN_4YR",122937
"357","211556","003244","Chatham University","Private, nonprofit",1,"5109","Allied Health Diagnostic, Intervention, and Treatment Professions.",5,"Master's Degree","66","68","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","110","122948","136482","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","18","130632","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","92","121445","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","29","132278","144747","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","81","119608","133744","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","1553","0","122","124","97610","0","72","73","91744","120","<=0.10","<=0.10","<=0.10","<=0.10","0.40 - 0.49","0.30 - 0.39","0.10 - 0.19","<=0.10","130","<=0.10","<=0.10","<=0.10","<=0.10","0.50 - 0.59","0.20 - 0.29","0.10 - 0.19","<=0.10","28","102132","91","108408","16","112409","104","106320","73","102033","70","70","27","102276","46","105301","19","115628","55","101083","1","119","106561","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","0","72","110575","PrivacySuppressed","26","112948","46","108482","19","53","PrivacySuppressed","27","109","<=0.10","<=0.10","0.40 - 0.49","<=0.10","0.30 - 0.39","<=0.10","0.10 - 0.19","<=0.10","130","<=0.10","<=0.10","0.30 - 0.39","<=0.10","0.20 - 0.29","<=0.10","0.20 - 0.29","<=0.10",1,"EARN_MALE_WNE_MDN_4YR",120254
"358","212054","003256","Drexel University","Private, nonprofit",1,"1104","Information Science/Studies.",5,"Master's Degree","57","54","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","26","50525","43562","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","15","52775","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","11","47457","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","13","59053","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","13","41998","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","496","2","51","51","80473","0","46","46","84653","30","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","0.20 - 0.39","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","31","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","16","87360","19","88239","PrivacySuppressed","PrivacySuppressed","48","89173","45","45","19","93105","29","88069","30","90333","18","92730","4","29","86174","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","1","48","107321","PrivacySuppressed","20","107578","28","107449","30","18","PrivacySuppressed","26","22","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","31","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","0.20 - 0.39","PrivacySuppressed",3,"EARN_MALE_WNE_MDN_4YR",106858
"359","213543","003289","Lehigh University","Private, nonprofit",1,"5208","Finance and Financial Management Services.",3,"Bachelor's Degree","201","221","156","PrivacySuppressed","23250","156","PrivacySuppressed","23250","20","PrivacySuppressed","53632","20","PrivacySuppressed","53632","111","PrivacySuppressed","23419","111","PrivacySuppressed","23419","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","45","PrivacySuppressed","23000","45","PrivacySuppressed","23000","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","45","PrivacySuppressed","23000","45","PrivacySuppressed","23000","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","111","PrivacySuppressed","23250","111","PrivacySuppressed","23250","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","638","638","246","246","7","135","137","71409","2","115","117","74142","126","<=0.10","<=0.10","<=0.10","<=0.10","<=0.10","0.50 - 0.59","0.20 - 0.29","<=0.10","121","<=0.10","<=0.10","<=0.10","<=0.10","<=0.10","0.40 - 0.49","0.40 - 0.49","<=0.10","47","72535","110","73120","106","71117","52","73223","125","96587","114","114","39","102679","85","89362","91","91751","34","97266","6","157","72860","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","5","117","107260","PrivacySuppressed","37","116143","80","104715","85","32","PrivacySuppressed","PrivacySuppressed","155","<=0.10","<=0.10","0.40 - 0.49","<=0.10","<=0.10","0.30 - 0.39","0.10 - 0.19","<=0.10","121","<=0.10","<=0.10","0.30 - 0.39","<=0.10","<=0.10","0.20 - 0.29","0.40 - 0.49","<=0.10",1,"EARN_MALE_WNE_MDN_4YR",106821
